application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission,
3076,Male,FALSE,3.36,Humanities,White,640,5,Consulting,,notadmitted
3077,Male,FALSE,3.09,Humanities,Asian,680,5,PE/VC,,notadmitted
3078,Female,FALSE,3.21,STEM,Black,700,4,Technology,,notadmitted
3079,Female,FALSE,3.2,STEM,Asian,630,6,Consulting,,notadmitted
3080,Male,FALSE,3.26,STEM,Asian,590,3,Consulting,,notadmitted
3081,Male,TRUE,3.27,STEM,,710,5,Other,,notadmitted
3082,Female,TRUE,3.2,STEM,,650,6,Investment Banking,,notadmitted
3083,Female,TRUE,3.27,Business,,700,6,Investment Banking,Admit,Admit
3084,Female,TRUE,3.12,Humanities,,640,4,Investment Management,,notadmitted
3085,Male,TRUE,2.95,STEM,,580,6,Other,,notadmitted
3086,Male,FALSE,3.22,Business,White,680,5,PE/VC,Admit,Admit
3087,Female,FALSE,3.14,Business,Hispanic,710,4,Consulting,,notadmitted
3088,Male,FALSE,3.26,Humanities,White,710,6,Technology,,notadmitted
3089,Female,FALSE,3.47,STEM,Asian,670,6,PE/VC,,notadmitted
3090,Female,FALSE,3.27,STEM,Asian,610,4,Investment Management,,notadmitted
3091,Male,FALSE,3.35,Business,White,720,6,Investment Banking,Admit,Admit
3092,Male,TRUE,3.35,Humanities,,700,5,Investment Banking,,notadmitted
3093,Male,FALSE,2.9,Humanities,White,600,5,Health Care,,notadmitted
3094,Male,FALSE,3.12,STEM,Black,710,7,Consulting,,notadmitted
3095,Female,FALSE,3.32,Business,White,690,6,Investment Banking,,notadmitted
3096,Male,FALSE,3.27,Humanities,White,660,6,PE/VC,,notadmitted
3097,Male,TRUE,3.55,Business,,680,4,Financial Services,Admit,Admit
3098,Male,FALSE,3.4,Humanities,White,650,6,Nonprofit/Gov,,notadmitted
3099,Male,FALSE,3.23,Humanities,White,690,5,PE/VC,,notadmitted
3100,Male,FALSE,3.08,Humanities,Asian,590,4,Consulting,,notadmitted
3101,Male,FALSE,3.29,STEM,White,590,5,Technology,,notadmitted
3102,Male,FALSE,3.16,Business,White,620,5,PE/VC,,notadmitted
3103,Female,FALSE,3.43,STEM,White,650,5,Real Estate,,notadmitted
3104,Female,FALSE,3.16,Business,Asian,590,6,Nonprofit/Gov,,notadmitted
3105,Male,FALSE,3.53,Business,Black,620,4,CPG,,notadmitted
3106,Male,FALSE,3.54,Business,White,760,5,Financial Services,Admit,Admit
3107,Female,FALSE,3.11,Humanities,Asian,590,7,Consulting,,notadmitted
3108,Male,TRUE,3.25,STEM,,650,5,Health Care,,notadmitted
3109,Male,FALSE,3.07,Humanities,Hispanic,640,5,Consulting,,notadmitted
3110,Male,FALSE,3.52,STEM,Hispanic,670,5,Technology,,notadmitted
3111,Male,TRUE,3.31,Business,,640,4,Consulting,,notadmitted
3112,Male,FALSE,3.22,STEM,Hispanic,710,4,Technology,,notadmitted
3113,Female,FALSE,3.42,Humanities,White,690,5,Consulting,,notadmitted
3114,Female,FALSE,3.06,Business,Black,580,5,CPG,,notadmitted
3115,Female,FALSE,3.09,Business,Hispanic,570,5,Consulting,,notadmitted
3116,Male,FALSE,3.48,STEM,Asian,670,2,Health Care,,notadmitted
3117,Female,TRUE,3.05,Business,,590,6,Technology,,notadmitted
3118,Male,FALSE,3.05,Humanities,White,650,4,Consulting,,notadmitted
3119,Male,FALSE,3.21,Business,Black,620,4,Consulting,,notadmitted
3120,Male,TRUE,3.19,Humanities,,620,4,Consulting,,notadmitted
3121,Male,FALSE,3.15,STEM,Asian,570,5,Technology,,notadmitted
3122,Male,FALSE,3.38,Business,Hispanic,730,6,Investment Management,,notadmitted
3123,Male,TRUE,3.09,Humanities,,610,4,Other,,notadmitted
3124,Female,TRUE,3.31,Humanities,,600,6,PE/VC,,notadmitted
3125,Male,FALSE,3.32,STEM,Black,680,6,Health Care,,notadmitted
3126,Male,TRUE,3.28,STEM,,680,6,PE/VC,,notadmitted
3127,Male,FALSE,3.44,Humanities,White,660,5,Consulting,,notadmitted
3128,Female,FALSE,3.28,STEM,Asian,640,4,Consulting,,notadmitted
3129,Female,FALSE,3.11,Humanities,White,600,5,Investment Banking,,notadmitted
3130,Female,TRUE,3.11,Business,,600,5,Consulting,,notadmitted
3131,Male,FALSE,3.13,Humanities,Black,600,4,Investment Banking,,notadmitted
3132,Male,FALSE,3.35,Business,Black,670,5,Nonprofit/Gov,,notadmitted
3133,Male,FALSE,3.28,Humanities,Asian,630,5,Consulting,,notadmitted
3134,Male,TRUE,3.2,Business,,640,4,PE/VC,,notadmitted
3135,Female,TRUE,3.07,Humanities,,660,6,Other,,notadmitted
3136,Female,FALSE,3.39,Humanities,White,670,5,Investment Management,,notadmitted
3137,Male,FALSE,3.22,Business,White,610,7,Consulting,,notadmitted
3138,Male,FALSE,3.37,STEM,Black,650,7,Consulting,,notadmitted
3139,Male,FALSE,3.24,STEM,Asian,730,5,Technology,,notadmitted
3140,Male,TRUE,3.14,STEM,,600,6,Real Estate,,notadmitted
3141,Female,FALSE,3.22,Business,White,600,7,Technology,,notadmitted
3142,Female,FALSE,3.14,Business,Black,570,5,PE/VC,,notadmitted
3143,Male,TRUE,3.13,Humanities,,610,7,Other,,notadmitted
3144,Male,FALSE,3.29,Humanities,Asian,700,5,PE/VC,,notadmitted
3145,Male,FALSE,3.48,STEM,Black,720,5,Financial Services,,notadmitted
3146,Male,FALSE,3.26,Business,White,700,6,Health Care,,notadmitted
3147,Male,FALSE,3.18,Business,Black,700,4,Consulting,,notadmitted
3148,Male,TRUE,3.37,STEM,,760,4,Other,,notadmitted
3149,Male,FALSE,3.22,STEM,White,620,5,Consulting,,notadmitted
3150,Male,TRUE,3.07,Business,,570,5,PE/VC,,notadmitted
3151,Male,FALSE,3.14,STEM,Black,570,6,Investment Banking,,notadmitted
3152,Male,TRUE,3.41,Humanities,,770,5,Investment Management,,notadmitted
3153,Male,FALSE,3.45,Humanities,Hispanic,730,5,Other,Admit,Admit
3154,Female,FALSE,3.14,Business,White,620,5,PE/VC,,notadmitted
3155,Female,FALSE,3.06,Humanities,Asian,650,6,Consulting,,notadmitted
3156,Female,TRUE,3.38,Business,,770,5,PE/VC,,notadmitted
3157,Male,FALSE,3.14,STEM,Black,630,5,Financial Services,,notadmitted
3158,Male,FALSE,3.25,Business,Hispanic,620,5,Nonprofit/Gov,,notadmitted
3159,Female,FALSE,3.34,Humanities,Black,710,6,Retail,Admit,Admit
3160,Male,FALSE,3.45,Humanities,Black,660,4,Technology,,notadmitted
3161,Male,TRUE,3.11,Humanities,,680,5,Consulting,,notadmitted
3162,Male,FALSE,3.33,Humanities,White,710,6,Real Estate,Admit,Admit
3163,Male,TRUE,3.12,Humanities,,610,4,Retail,,notadmitted
3164,Male,FALSE,3.08,Business,Hispanic,600,6,Investment Banking,,notadmitted
3165,Male,FALSE,2.95,Business,White,570,6,Financial Services,,notadmitted
3166,Male,FALSE,3.24,Humanities,Asian,640,6,Financial Services,,notadmitted
3167,Female,FALSE,3.53,STEM,White,690,6,CPG,Admit,Admit
3168,Male,TRUE,3.39,STEM,,680,5,Health Care,Admit,Admit
3169,Female,FALSE,3.42,Humanities,Asian,780,3,Financial Services,,notadmitted
3170,Male,FALSE,3.39,Humanities,White,680,5,Nonprofit/Gov,Admit,Admit
3171,Male,FALSE,3.5,Business,White,670,5,Consulting,,notadmitted
3172,Male,FALSE,3.37,Humanities,White,660,5,Financial Services,Admit,Admit
3173,Male,FALSE,3.2,Business,White,640,6,Consulting,,notadmitted
3174,Female,TRUE,3.39,STEM,,670,6,Investment Banking,,notadmitted
3175,Male,FALSE,3.34,Humanities,White,650,4,Consulting,,notadmitted
3176,Male,FALSE,3.17,STEM,White,650,4,Nonprofit/Gov,,notadmitted
3177,Female,FALSE,3.51,Business,Hispanic,680,6,Real Estate,Admit,Admit
3178,Female,TRUE,3.36,Business,,640,6,Health Care,,notadmitted
3179,Female,TRUE,3.35,STEM,,710,6,PE/VC,,notadmitted
3180,Female,TRUE,3.27,STEM,,610,5,Retail,,notadmitted
3181,Female,FALSE,3.39,Business,Black,660,6,Consulting,Admit,Admit
3182,Male,FALSE,3.18,Business,Black,660,4,Other,,notadmitted
3183,Male,TRUE,3.47,STEM,,650,5,Consulting,,notadmitted
3184,Male,FALSE,3.21,Humanities,Asian,690,5,Technology,Admit,Admit
3185,Female,FALSE,3.23,Humanities,Other,670,6,Consulting,Admit,Admit
3186,Male,FALSE,3.14,STEM,Hispanic,640,5,Energy,,notadmitted
3187,Male,FALSE,3.48,Business,Asian,670,5,Consulting,,notadmitted
3188,Male,FALSE,3.2,Business,Hispanic,650,3,Consulting,,notadmitted
3189,Male,FALSE,3.21,Humanities,White,650,6,Health Care,,notadmitted
3190,Female,FALSE,3.14,STEM,White,590,7,Consulting,,notadmitted
3191,Male,TRUE,3.2,Business,,570,5,Investment Banking,,notadmitted
3192,Female,TRUE,3.29,Humanities,,660,6,Consulting,,notadmitted
3193,Male,FALSE,3.1,Humanities,Asian,580,5,Other,,notadmitted
3194,Male,FALSE,3.29,Business,Black,650,5,PE/VC,,notadmitted
3195,Female,FALSE,3.25,Business,Asian,640,6,Technology,,notadmitted
3196,Male,FALSE,3.08,STEM,Asian,630,6,PE/VC,,notadmitted
3197,Female,TRUE,3.32,STEM,,640,4,PE/VC,,notadmitted
3198,Female,FALSE,3.01,Humanities,Asian,580,6,Investment Banking,,notadmitted
3199,Male,FALSE,3.23,Humanities,Black,650,5,CPG,,notadmitted
3200,Male,TRUE,3.14,Humanities,,630,5,PE/VC,,notadmitted
3201,Male,TRUE,3.26,STEM,,760,4,Real Estate,,notadmitted
3202,Male,TRUE,3.23,Humanities,,730,5,Investment Banking,,notadmitted
3203,Male,TRUE,3.4,Humanities,,660,7,Nonprofit/Gov,,notadmitted
3204,Male,FALSE,3.31,Business,Other,650,5,Nonprofit/Gov,,notadmitted
3205,Male,FALSE,3.42,Humanities,Hispanic,570,6,PE/VC,,notadmitted
3206,Female,FALSE,3.27,Business,White,760,6,Consulting,,notadmitted
3207,Female,TRUE,3.41,Humanities,,710,3,PE/VC,,notadmitted
3208,Female,TRUE,3.52,Humanities,,670,7,Consulting,Admit,Admit
3209,Male,FALSE,3.08,Business,Black,650,4,Health Care,,notadmitted
3210,Female,FALSE,3.22,STEM,Asian,620,5,Real Estate,,notadmitted
3211,Male,FALSE,3.14,Humanities,Hispanic,600,3,Investment Banking,,notadmitted
3212,Female,FALSE,3.44,Business,Asian,700,5,Investment Banking,,notadmitted
3213,Female,TRUE,3.19,Humanities,,590,5,Technology,,notadmitted
3214,Male,FALSE,3.24,Humanities,Black,630,5,Nonprofit/Gov,,notadmitted
3215,Female,FALSE,3.56,Business,Asian,720,4,PE/VC,Admit,Admit
3216,Female,FALSE,3.46,Business,Black,690,5,Consulting,,notadmitted
3217,Female,TRUE,3.15,Business,,630,3,CPG,,notadmitted
3218,Male,FALSE,3.33,Humanities,White,620,5,Investment Management,,notadmitted
3219,Male,FALSE,3.28,STEM,Other,660,6,PE/VC,Waitlist,waitlist
3220,Male,FALSE,3.27,Humanities,Hispanic,690,5,Technology,,notadmitted
3221,Female,FALSE,3,Humanities,Black,610,7,Investment Banking,,notadmitted
3222,Female,FALSE,3.37,Humanities,Asian,680,4,Health Care,Admit,Admit
3223,Female,FALSE,3.55,Humanities,Black,630,5,PE/VC,,notadmitted
3224,Male,FALSE,3.33,Business,Black,690,4,PE/VC,,notadmitted
3225,Male,FALSE,3.42,Humanities,Asian,780,5,Nonprofit/Gov,Admit,Admit
3226,Male,TRUE,3.26,Business,,580,5,Energy,,notadmitted
3227,Female,TRUE,3.39,Business,,660,5,Investment Management,Admit,Admit
3228,Female,TRUE,3.44,Business,,700,4,Investment Banking,,notadmitted
3229,Male,FALSE,3.36,Humanities,Black,680,3,Nonprofit/Gov,,notadmitted
3230,Female,FALSE,3.12,Humanities,Asian,620,4,Consulting,,notadmitted
3231,Female,FALSE,3.46,STEM,Asian,750,3,Investment Management,,notadmitted
3232,Female,FALSE,3.35,Humanities,White,700,6,Investment Banking,,notadmitted
3233,Male,TRUE,3.27,STEM,,640,6,Other,,notadmitted
3234,Male,TRUE,2.86,Business,,570,5,Consulting,,notadmitted
3235,Female,TRUE,3.16,STEM,,590,5,Other,,notadmitted
3236,Male,FALSE,3.03,Humanities,White,660,6,Nonprofit/Gov,,notadmitted
3237,Male,FALSE,3.15,Humanities,White,580,6,Consulting,,notadmitted
3238,Male,FALSE,3.29,Business,White,620,6,Consulting,,notadmitted
3239,Female,TRUE,3.59,Business,,770,6,Consulting,Admit,Admit
3240,Male,FALSE,3.39,Humanities,White,660,4,Consulting,,notadmitted
3241,Male,FALSE,3.42,Humanities,White,670,6,Media/Entertainment,,notadmitted
3242,Male,TRUE,3.11,STEM,,680,4,Investment Banking,,notadmitted
3243,Male,FALSE,3.24,STEM,White,640,5,Investment Banking,,notadmitted
3244,Male,FALSE,3.21,Humanities,Asian,690,4,Technology,,notadmitted
3245,Male,FALSE,3.19,STEM,Asian,720,5,PE/VC,,notadmitted
3246,Male,FALSE,3.42,Business,White,630,4,Consulting,,notadmitted
3247,Female,FALSE,3.2,Humanities,Asian,650,5,Other,,notadmitted
3248,Male,FALSE,3.35,STEM,White,650,7,Investment Banking,,notadmitted
3249,Male,FALSE,3.06,Business,White,570,6,Nonprofit/Gov,,notadmitted
3250,Male,TRUE,3.2,Business,,690,4,Consulting,,notadmitted
3251,Male,FALSE,3.06,STEM,White,580,5,Technology,,notadmitted
3252,Female,FALSE,3.27,Business,Hispanic,680,4,Nonprofit/Gov,,notadmitted
3253,Male,FALSE,3.27,Humanities,White,730,6,Investment Banking,Admit,Admit
3254,Female,FALSE,3.33,STEM,Hispanic,680,5,Investment Banking,Admit,Admit
3255,Female,FALSE,3.27,Business,Hispanic,720,5,PE/VC,Admit,Admit
3256,Female,TRUE,3.31,Business,,670,6,Investment Banking,Admit,Admit
3257,Male,TRUE,3.15,Business,,640,3,CPG,,notadmitted
3258,Female,TRUE,3.41,STEM,,680,4,PE/VC,,notadmitted
3259,Male,FALSE,3.32,Business,Other,640,6,Consulting,,notadmitted
3260,Male,FALSE,3.36,Business,White,680,3,PE/VC,,notadmitted
3261,Male,TRUE,3.28,Business,,670,5,Financial Services,,notadmitted
3262,Male,FALSE,3.07,Humanities,Asian,570,5,Consulting,,notadmitted
3263,Male,TRUE,3.55,Humanities,,690,4,PE/VC,,notadmitted
3264,Male,FALSE,3.45,STEM,White,700,7,Retail,,notadmitted
3265,Male,TRUE,3.36,Business,,670,5,Health Care,Waitlist,waitlist
3266,Male,FALSE,3.08,STEM,Black,640,7,Financial Services,,notadmitted
3267,Male,FALSE,3.48,Humanities,White,750,5,Consulting,,notadmitted
3268,Male,TRUE,3.19,STEM,,680,3,Nonprofit/Gov,,notadmitted
3269,Female,FALSE,2.89,Humanities,Black,580,6,Financial Services,,notadmitted
3270,Male,FALSE,3.3,Humanities,White,650,4,Other,,notadmitted
3271,Female,FALSE,3.32,STEM,Asian,690,4,Nonprofit/Gov,,notadmitted
3272,Female,TRUE,3.36,Business,,720,5,Nonprofit/Gov,,notadmitted
3273,Female,FALSE,3.04,Business,Black,570,5,Technology,,notadmitted
3274,Male,FALSE,3.17,STEM,Asian,630,4,Consulting,,notadmitted
3275,Male,FALSE,3.27,Business,Asian,610,4,Consulting,,notadmitted
3276,Male,FALSE,3.25,STEM,Black,630,3,Consulting,,notadmitted
3277,Male,FALSE,3.25,Business,White,610,4,Consulting,,notadmitted
3278,Male,FALSE,3.24,STEM,Asian,680,4,Financial Services,,notadmitted
3279,Male,FALSE,3.14,STEM,Hispanic,620,6,Other,,notadmitted
3280,Male,TRUE,3.27,STEM,,780,4,Consulting,Admit,Admit
3281,Male,FALSE,3.31,Business,Black,780,4,Technology,Waitlist,waitlist
3282,Male,FALSE,3.25,Humanities,Black,620,7,Health Care,,notadmitted
3283,Female,TRUE,3.01,Business,,660,6,Financial Services,,notadmitted
3284,Male,TRUE,3.35,Humanities,,600,5,Other,,notadmitted
3285,Male,FALSE,3.08,Humanities,Hispanic,660,5,Health Care,,notadmitted
3286,Male,FALSE,3.27,Humanities,Asian,620,6,Financial Services,,notadmitted
3287,Female,FALSE,3.12,STEM,White,570,3,Nonprofit/Gov,,notadmitted
3288,Male,FALSE,3.3,STEM,Black,650,5,Technology,,notadmitted
3289,Male,FALSE,3.2,Humanities,White,670,6,Nonprofit/Gov,,notadmitted
3290,Female,FALSE,3.16,Humanities,Hispanic,570,6,Health Care,,notadmitted
3291,Male,FALSE,2.98,STEM,Asian,570,5,CPG,,notadmitted
3292,Female,FALSE,3.45,STEM,Black,720,4,Consulting,,notadmitted
3293,Male,FALSE,3.23,STEM,Asian,690,7,Nonprofit/Gov,,notadmitted
3294,Female,FALSE,3.21,Business,White,630,6,Consulting,,notadmitted
3295,Male,TRUE,2.94,Humanities,,610,5,Technology,,notadmitted
3296,Male,FALSE,3.56,Humanities,Hispanic,740,5,Consulting,Admit,Admit
3297,Male,TRUE,3.05,Business,,600,3,Consulting,,notadmitted
3298,Female,FALSE,3.17,Business,Hispanic,610,7,Technology,,notadmitted
3299,Male,TRUE,3.24,Humanities,,640,5,Financial Services,,notadmitted
3300,Male,TRUE,3.43,STEM,,700,6,PE/VC,Admit,Admit
3301,Male,FALSE,3.07,Humanities,Asian,650,4,Consulting,,notadmitted
3302,Male,FALSE,3.26,Humanities,White,590,7,CPG,,notadmitted
3303,Male,TRUE,2.9,Humanities,,610,4,Investment Management,,notadmitted
3304,Male,FALSE,3.3,Humanities,White,620,5,Consulting,,notadmitted
3305,Male,FALSE,3.49,Business,Black,690,4,Health Care,,notadmitted
3306,Male,FALSE,3.43,Humanities,White,710,5,Consulting,,notadmitted
3307,Male,FALSE,3.29,STEM,Asian,700,5,PE/VC,,notadmitted
3308,Male,FALSE,2.99,Business,White,570,5,Health Care,,notadmitted
3309,Female,FALSE,3.43,Business,White,730,4,Nonprofit/Gov,Admit,Admit
3310,Male,FALSE,3.41,Humanities,White,760,4,Financial Services,Admit,Admit
3311,Male,FALSE,3.19,Business,White,670,4,CPG,,notadmitted
3312,Female,FALSE,3.13,Humanities,Hispanic,770,4,Consulting,,notadmitted
3313,Male,FALSE,3.3,STEM,White,650,7,Financial Services,,notadmitted
3314,Female,FALSE,3.16,STEM,Black,590,6,PE/VC,,notadmitted
3315,Male,FALSE,3.16,Humanities,Asian,680,7,Health Care,,notadmitted
3316,Female,TRUE,3.26,Humanities,,590,5,Investment Banking,,notadmitted
3317,Male,FALSE,3.34,STEM,Asian,640,6,CPG,,notadmitted
3318,Male,FALSE,2.97,STEM,Asian,590,4,PE/VC,,notadmitted
3319,Male,TRUE,3.16,Business,,700,6,Financial Services,,notadmitted
3320,Male,FALSE,3.27,Humanities,Asian,580,5,Other,,notadmitted
3321,Male,FALSE,3.25,STEM,White,690,6,Consulting,,notadmitted
3322,Female,FALSE,3.09,Humanities,Hispanic,640,6,Financial Services,,notadmitted
3323,Female,TRUE,3.23,Humanities,,640,4,PE/VC,,notadmitted
3324,Male,FALSE,3.53,Business,Hispanic,710,6,Consulting,,notadmitted
3325,Female,FALSE,3.23,Humanities,Black,620,5,Real Estate,,notadmitted
3326,Female,FALSE,3.04,Business,Hispanic,580,4,Consulting,,notadmitted
3327,Male,FALSE,3.46,STEM,White,690,6,Consulting,Admit,Admit
3328,Male,FALSE,3.07,Business,White,620,5,Consulting,,notadmitted
3329,Female,FALSE,3.09,Humanities,Black,640,4,Consulting,,notadmitted
3330,Male,TRUE,3.34,Humanities,,600,5,Nonprofit/Gov,,notadmitted
3331,Female,FALSE,3.11,Business,Other,650,6,PE/VC,,notadmitted
3332,Male,TRUE,3.35,Humanities,,660,4,Financial Services,,notadmitted
3333,Female,TRUE,2.93,Business,,600,6,Consulting,,notadmitted
3334,Male,FALSE,3.13,Business,Asian,630,3,Consulting,,notadmitted
3335,Male,TRUE,3.47,STEM,,690,5,Nonprofit/Gov,,notadmitted
3336,Male,TRUE,3.44,Humanities,,630,5,Consulting,,notadmitted
3337,Female,FALSE,3.16,STEM,White,600,5,Consulting,,notadmitted
3338,Male,FALSE,3.24,Business,White,590,4,Nonprofit/Gov,,notadmitted
3339,Male,FALSE,3.17,STEM,White,580,6,Consulting,,notadmitted
3340,Male,FALSE,3.17,Humanities,Black,610,5,Consulting,,notadmitted
3341,Male,TRUE,3.34,Business,,750,6,Financial Services,Admit,Admit
3342,Female,TRUE,3.54,STEM,,770,5,Consulting,Admit,Admit
3343,Male,FALSE,3.42,Humanities,Hispanic,740,4,Financial Services,,notadmitted
3344,Male,FALSE,3.2,Humanities,Asian,660,5,Consulting,,notadmitted
3345,Female,FALSE,3.59,Humanities,White,740,5,Other,Admit,Admit
3346,Male,FALSE,2.98,Humanities,White,570,4,Consulting,,notadmitted
3347,Male,FALSE,3.26,STEM,White,660,5,Investment Management,,notadmitted
3348,Female,TRUE,3.43,Business,,620,4,Consulting,,notadmitted
3349,Male,FALSE,3.46,Business,Other,710,5,Health Care,,notadmitted
3350,Female,FALSE,3.22,STEM,White,590,5,Energy,,notadmitted
3351,Male,TRUE,3.1,STEM,,620,6,Nonprofit/Gov,,notadmitted
3352,Female,TRUE,3.11,Business,,590,5,Technology,,notadmitted
3353,Male,TRUE,3.27,Humanities,,690,5,PE/VC,,notadmitted
3354,Female,FALSE,3.06,Humanities,White,590,5,Health Care,,notadmitted
3355,Male,TRUE,3.01,STEM,,660,4,Investment Banking,,notadmitted
3356,Female,FALSE,3.06,STEM,Black,620,5,PE/VC,,notadmitted
3357,Male,FALSE,3.16,Humanities,Asian,670,4,Nonprofit/Gov,,notadmitted
3358,Male,TRUE,3.16,Business,,610,3,PE/VC,,notadmitted
3359,Male,FALSE,3.04,STEM,Asian,570,6,Technology,,notadmitted
3360,Male,FALSE,3.32,Humanities,Asian,740,4,Consulting,Admit,Admit
3361,Female,TRUE,3.13,Humanities,,630,7,Consulting,,notadmitted
3362,Male,TRUE,3.48,Business,,660,6,Technology,Admit,Admit
3363,Female,FALSE,3.24,STEM,White,600,4,Other,,notadmitted
3364,Male,TRUE,3.36,Business,,770,4,PE/VC,Admit,Admit
3365,Male,TRUE,3.38,Humanities,,640,4,Financial Services,,notadmitted
3366,Female,FALSE,2.93,STEM,Black,590,6,Nonprofit/Gov,,notadmitted
3367,Male,FALSE,3.17,STEM,Black,600,4,Consulting,,notadmitted
3368,Male,FALSE,3.19,Humanities,Black,650,5,Consulting,,notadmitted
3369,Female,FALSE,3.25,STEM,Black,620,5,Consulting,,notadmitted
3370,Female,FALSE,2.96,Business,White,570,5,Real Estate,,notadmitted
3371,Male,FALSE,3.26,Business,White,640,6,Investment Banking,,notadmitted
3372,Female,TRUE,3.28,Business,,680,3,Consulting,,notadmitted
3373,Male,FALSE,3.25,Humanities,Black,620,6,Investment Banking,,notadmitted
3374,Female,FALSE,3.12,Humanities,Black,680,4,Real Estate,,notadmitted
3375,Female,FALSE,3.07,Humanities,White,570,5,PE/VC,,notadmitted
3376,Male,TRUE,3.43,Humanities,,780,5,Investment Banking,,notadmitted
3377,Male,TRUE,3.13,Humanities,,660,5,Investment Banking,,notadmitted
3378,Male,TRUE,3.55,STEM,,740,5,PE/VC,,notadmitted
3379,Male,FALSE,3.44,Business,Hispanic,720,8,Technology,,notadmitted
3380,Male,FALSE,3.44,STEM,Black,670,7,Nonprofit/Gov,Waitlist,waitlist
3381,Female,TRUE,3.21,Humanities,,650,4,Investment Banking,,notadmitted
3382,Female,FALSE,3.25,STEM,White,640,7,Technology,,notadmitted
3383,Male,FALSE,3.19,Humanities,Black,680,5,Health Care,,notadmitted
3384,Female,TRUE,3.07,Humanities,,570,6,Consulting,,notadmitted
3385,Female,TRUE,3.13,Business,,620,4,Investment Banking,,notadmitted
3386,Male,TRUE,3.36,Business,,620,5,PE/VC,,notadmitted
3387,Male,TRUE,2.97,STEM,,570,5,Investment Banking,,notadmitted
3388,Male,FALSE,3.26,Humanities,Asian,700,4,Consulting,,notadmitted
3389,Male,FALSE,3.11,STEM,Asian,630,5,Health Care,,notadmitted
3390,Female,TRUE,3.21,Humanities,,630,5,Investment Banking,,notadmitted
3391,Female,TRUE,3.15,STEM,,660,4,Other,,notadmitted
3392,Male,TRUE,3.18,Humanities,,630,6,Consulting,,notadmitted
3393,Male,FALSE,3.43,Business,White,650,6,Consulting,,notadmitted
3394,Female,FALSE,3.53,Humanities,Hispanic,780,6,Nonprofit/Gov,Admit,Admit
3395,Male,FALSE,3.21,Business,Asian,680,7,PE/VC,,notadmitted
3396,Male,FALSE,3.14,Humanities,White,570,7,PE/VC,,notadmitted
3397,Male,FALSE,3.27,STEM,Other,670,5,Financial Services,Admit,Admit
3398,Male,FALSE,3.59,Humanities,Black,760,4,PE/VC,,notadmitted
3399,Female,FALSE,3.14,STEM,Hispanic,570,4,Consulting,,notadmitted
3400,Male,FALSE,3.13,Humanities,Asian,690,3,PE/VC,,notadmitted
3401,Female,FALSE,3.46,Business,Black,780,5,Investment Banking,,notadmitted
3402,Female,FALSE,2.87,Humanities,White,570,5,PE/VC,,notadmitted
3403,Female,FALSE,3.34,Business,Black,640,4,Consulting,,notadmitted
3404,Female,FALSE,3.44,Humanities,White,750,5,PE/VC,,notadmitted
3405,Female,FALSE,3.43,Humanities,White,780,5,Consulting,,notadmitted
3406,Male,FALSE,2.97,Business,Black,580,6,Real Estate,,notadmitted
3407,Male,FALSE,3.43,Humanities,Hispanic,760,7,Consulting,,notadmitted
3408,Female,TRUE,3.11,Humanities,,620,4,Technology,,notadmitted
3409,Female,TRUE,3.24,STEM,,740,5,Investment Management,Admit,Admit
3410,Female,TRUE,3.49,Business,,680,3,PE/VC,Admit,Admit
3411,Male,FALSE,3.38,Humanities,White,720,5,Investment Banking,Admit,Admit
3412,Male,TRUE,3.04,STEM,,590,5,Consulting,,notadmitted
3413,Female,TRUE,3.52,Business,,610,5,Consulting,,notadmitted
3414,Female,FALSE,3.14,STEM,White,620,5,Technology,,notadmitted
3415,Male,FALSE,3.19,Humanities,Other,670,5,Nonprofit/Gov,,notadmitted
3416,Female,FALSE,3.12,Humanities,Asian,570,4,PE/VC,,notadmitted
3417,Male,FALSE,3.02,Humanities,Asian,620,4,Consulting,,notadmitted
3418,Female,TRUE,3.3,Humanities,,720,4,Other,,notadmitted
3419,Female,TRUE,3.07,Humanities,,600,6,Technology,,notadmitted
3420,Male,FALSE,3.19,STEM,Asian,670,4,Consulting,,notadmitted
3421,Female,TRUE,3.29,Humanities,,690,4,Technology,,notadmitted
3422,Male,TRUE,3.36,STEM,,720,6,Consulting,,notadmitted
3423,Male,FALSE,3.28,STEM,White,650,5,PE/VC,,notadmitted
3424,Female,FALSE,3.24,Humanities,Black,670,6,Technology,,notadmitted
3425,Male,FALSE,3.42,STEM,White,640,5,Investment Banking,,notadmitted
3426,Female,FALSE,3.37,Humanities,Asian,700,4,Health Care,,notadmitted
3427,Male,FALSE,3.16,STEM,Asian,580,5,PE/VC,,notadmitted
3428,Male,TRUE,3.1,Humanities,,570,4,PE/VC,,notadmitted
3429,Female,TRUE,3.23,STEM,,650,6,Investment Banking,,notadmitted
3430,Female,FALSE,3.03,Humanities,White,620,6,Nonprofit/Gov,,notadmitted
3431,Male,TRUE,3.27,STEM,,710,3,Nonprofit/Gov,,notadmitted
3432,Male,FALSE,3.35,Humanities,Asian,660,5,Nonprofit/Gov,,notadmitted
3433,Male,TRUE,3.38,Humanities,,690,6,Consulting,,notadmitted
3434,Male,FALSE,3.39,Humanities,White,650,5,PE/VC,,notadmitted
3435,Male,FALSE,3.14,Business,Black,660,3,Investment Management,,notadmitted
3436,Female,TRUE,3.3,STEM,,650,4,Nonprofit/Gov,,notadmitted
